
"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"312160 Diamantina";3159;3711;4486;4961;4689;3969;3483;3110;3083;2966;2300;1800;1396;1127;973;680;830;46723
"312170 Diogo de Vasconcelos";234;333;376;382;263;207;263;278;254;205;238;199;169;137;123;116;142;3919
"312180 Dionísio";511;623;744;812;700;731;602;619;604;612;515;437;398;309;248;194;241;8900
"312190 Divinésia";256;264;273;316;273;245;207;213;241;247;219;157;116;85;93;73;76;3354
"312200 Divino";1457;1820;1802;1703;1562;1508;1447;1340;1276;1238;1077;990;641;532;419;336;337;19485
"312210 Divino das Laranjeiras";359;389;453;471;353;339;319;344;372;308;281;250;202;204;136;119;129;5028
"312220 Divinolândia de Minas";539;617;738;843;637;525;459;418;440;417;338;319;224;192;170;130;147;7153
"312230 Divinópolis";13079;14464;16751;17669;19368;19105;18710;16706;16293;16134;13671;10521;8126;5687;4512;2988;3146;216930
"312235 Divisa Alegre";542;695;620;604;560;496;445;390;356;321;225;205;181;121;102;59;70;5992
"312240 Divisa Nova";452;476;550;532;483;421;437;399;347;377;320;269;232;176;172;109;117;5869
"312245 Divisópolis";692;764;886;926;861;803;670;616;588;506;389;396;315;236;199;125;167;9139
"312247 Dom Bosco";256;350;378;406;295;286;263;257;284;269;214;201;128;106;88;46;57;3884
"312250 Dom Cavati";318;410;480;442;396;356;369;325;343;326;313;281;265;208;191;131;151;5305
"312260 Dom Joaquim";319;407;451;440;346;314;305;291;268;290;236;233;191;151;147;95;134;4618
"312270 Dom Silvério";260;317;424;412;336;358;341;358;415;430;344;269;241;241;200;167;178;5291
"312280 Dom Viçoso";174;197;260;245;202;222;224;228;234;242;201;155;135;112;109;59;50;3049
"312290 Dona Eusébia";378;447;533;556;492;475;457;461;460;439;368;280;221;169;136;112;127;6111
"312300 Dores de Campos";593;651;722;812;712;764;715;703;760;757;615;487;414;287;200;146;132;9470
"312310 Dores de Guanhães";344;495;517;505;382;354;374;340;363;343;280;245;191;169;192;123;102;5319
"312320 Dores do Indaiá";745;982;1151;1149;859;908;939;997;1020;1065;865;773;693;582;540;369;394;14031
"312330 Dores do Turvo";223;374;429;434;313;277;316;303;311;327;280;235;211;182;133;88;108;4544
"312340 Doresópolis";102;110;109;123;94;112;108;138;96;98;104;84;70;41;25;25;27;1466
"312350 Douradoquara";119;125;118;158;151;124;132;152;142;143;101;114;106;74;52;40;24;1875
"312352 Durandé";582;713;807;730;678;647;549;486;472;454;395;290;220;158;166;95;117;7559
"312360 Elói Mendes";1859;2042;2201;2180;2065;2092;1989;1773;1730;1750;1552;1302;1026;763;568;407;384;25683
"312370 Engenheiro Caldas";764;933;1115;978;878;765;773;662;696;615;530;449;380;291;245;197;198;10469
"312380 Engenheiro Navarro";548;594;744;723;598;572;539;479;474;451;413;307;255;199;151;120;86;7253
"312385 Entre Folhas";334;421;489;455;425;373;396;366;329;361;264;279;202;166;171;113;126;5270
"312390 Entre Rios de Minas";885;983;1202;1227;1174;1176;1146;1025;1115;972;843;696;623;510;381;273;273;14504
"312400 Ervália";1234;1449;1558;1644;1690;1552;1434;1296;1178;1112;1018;857;647;489;428;333;357;18276
"312410 Esmeraldas";4837;5551;6404;6015;4968;4732;4900;4503;4288;3759;3227;2471;1828;1418;1115;692;671;61379
"312420 Espera Feliz";1628;1913;2149;1998;1961;2025;1811;1610;1556;1455;1379;1154;817;637;457;353;373;23276
"312430 Espinosa";2373;2633;2937;3340;3095;2795;2200;1973;1878;1754;1577;1312;1060;888;720;496;654;31685
"312440 Espírito Santo do Dourado";250;279;369;354;325;334;322;345;359;330;285;258;221;170;129;89;91;4510
"312450 Estiva";636;749;896;880;923;888;829;844;855;761;688;558;472;391;294;193;187;11044
"312460 Estrela Dalva";156;177;187;244;190;171;160;169;172;164;175;125;127;99;74;55;70;2515
"312470 Estrela do Indaiá";192;250;303;262;238;239;236;259;264;262;241;195;195;157;115;83;90;3581
"312480 Estrela do Sul";487;557;653;634;657;626;572;508;577;577;427;359;281;220;194;117;137;7583
"312490 Eugenópolis";679;718;798;818;921;882;832;738;725;735;667;574;493;337;273;233;311;10734
"312500 Ewbank da Câmara";273;293;360;368;331;286;281;285;291;270;206;165;128;100;80;50;55;3822
"312510 Extrema";1957;2097;2402;2425;2833;2752;2550;2137;1948;1704;1612;1319;1109;875;621;399;385;29125
"312520 Fama";125;163;167;177;179;135;156;164;194;181;173;164;109;110;66;55;75;2393
"312530 Faria Lemos";247;260;287;315;264;208;233;221;220;234;208;184;145;111;106;91;104;3438
"312540 Felício dos Santos";374;494;608;578;336;346;319;310;384;334;229;191;182;171;146;123;111;5236
"312560 Felisburgo";508;611;790;743;532;423;448;428;446;397;301;299;310;263;206;129;169;7003
"312570 Felixlândia";972;1144;1292;1288;1207;1043;1103;1002;969;964;845;736;555;413;346;258;243;14380
"312580 Fernandes Tourinho";192;234;291;328;218;211;186;212;192;229;167;157;104;119;89;87;70;3086
"312590 Ferros";698;880;1044;950;733;731;737;775;749;793;564;549;429;379;413;299;313;11036
"312595 Fervedouro";859;976;1030;978;908;910;841;705;684;577;557;415;364;251;208;130;146;10539
"312600 Florestal";379;497;572;654;563;482;508;495;499;467;387;286;281;233;174;114;130;6721
"312610 Formiga";3588;4292;4981;5347;5529;5501;5141;4804;5109;4979;4310;3600;2697;2237;1712;1180;1318;66325
"312620 Formoso";749;766;823;956;753;717;622;503;483;488;392;308;242;173;146;111;95;8327
"312630 Fortaleza de Minas";280;325;352;327;357;337;299;282;295;280;285;203;179;144;105;55;68;4173
"312640 Fortuna de Minas";191;213;259;237;241;212;211;218;177;189;137;125;93;94;64;56;38;2755
"312650 Francisco Badaró";555;843;935;1090;1159;921;686;630;603;579;517;474;375;340;269;193;267;10436
"312660 Francisco Dumont";414;448;514;496;396;399;376;341;282;284;238;212;174;98;103;82;95;4952
"312670 Francisco Sá";1925;2174;2537;2531;2278;2142;1858;1600;1672;1424;1158;1097;975;700;576;371;352;25370
"312675 Franciscópolis";445;597;655;589;485;409;418;349;345;296;292;281;195;182;126;120;123;5907
"312680 Frei Gaspar";503;588;599;583;473;447;402;349;375;357;271;244;183;179;151;135;148;5987
"312690 Frei Inocêncio";706;850;915;893;728;673;660;645;596;532;444;362;283;266;224;152;155;9084
"312695 Frei Lagonegro";256;346;353;328;306;272;268;225;195;155;148;144;100;94;93;51;56;3390
"312700 Fronteira";1230;1112;1174;1208;1353;1380;1251;1009;981;815;752;612;504;357;251;158;152;14299
"312705 Fronteira dos Vales";350;425;486;481;317;358;310;287;281;274;221;228;217;192;148;104;94;4773
"312707 Fruta de Leite";581;657;711;638;482;456;350;279;278;269;280;285;240;166;179;99;99;6049
"312710 Frutal";3658;3681;4040;4507;5015;4850;4514;4002;3968;3788;3196;2580;2099;1600;1236;852;865;54451
"312720 Funilândia";292;355;379;344;308;300;306;259;272;240;230;153;148;118;95;71;56;3926
"312730 Galiléia";466;606;718;639;468;490;519;481;483;427;408;372;311;261;160;113;157;7079
"312733 Gameleiras";395;402;526;606;450;396;379;319;322;319;291;223;210;152;88;77;78;5233
"312735 Glaucilândia";212;246;300;259;250;233;218;222;194;181;142;144;122;110;80;47;56;3016
"312737 Goiabeira";238;244;261;290;232;229;222;215;211;192;195;151;140;85;80;64;60;3109
"312738 Goianá";224;262;298;299;267;207;276;224;289;293;228;233;172;133;117;90;114;3726
"312740 Gonçalves";246;296;410;316;310;273;325;318;336;322;267;223;223;176;124;60;73;4298
"312750 Gonzaga";454;561;705;660;515;453;368;341;362;333;308;273;198;168;131;92;108;6030
"312760 Gouveia";729;868;1124;1203;1147;975;795;775;821;740;678;555;446;315;275;203;247;11896
"312770 Governador Valadares";18924;21081;23914;23543;23684;23061;21496;18832;18985;17100;14673;12056;9397;7362;5885;4235;4306;268534
"312780 Grão Mogol";1195;1461;1725;1726;1498;1260;1096;926;911;795;643;571;466;346;260;182;239;15300
"312790 Grupiara";94;91;100;97;109;107;94;108;104;108;92;74;51;64;46;27;32;1398
"312800 Guanhães";2051;2676;3208;3236;2766;2593;2517;2123;2094;1906;1657;1335;1047;892;679;481;575;31836
"312810 Guapé";890;1076;1216;1201;1143;1078;1112;1029;1042;958;900;712;564;412;315;220;259;14127
"312820 Guaraciaba";583;738;859;794;953;839;706;686;675;672;683;525;447;384;331;245;291;10411
"312825 Guaraciama";360;358;461;456;425;394;385;305;341;302;264;212;178;139;105;62;58;4805
"312830 Guaranésia";1143;1280;1714;1680;1668;1604;1424;1387;1309;1295;1134;959;751;548;459;311;392;19058
"312840 Guarani";543;586;691;779;732;677;564;613;652;645;561;432;364;298;251;190;259;8837
"312850 Guarará";252;307;336;360;292;315;309;239;288;293;229;212;162;127;99;80;101;4001
"312860 Guarda-Mor";500;544;629;598;560;510;513;540;515;459;359;273;230;175;137;84;60;6686
"312870 Guaxupé";3010;3382;3957;4265;4326;4158;3772;3621;3600;3585;3291;2668;2092;1567;1184;858;1002;50338
"312880 Guidoval";440;487;595;681;551;537;515;488;538;538;463;370;306;255;195;161;218;7338
"312890 Guimarânia";498;612;648;688;574;560;503;532;543;499;429;351;293;249;178;122;119;7398
"312900 Guiricema";493;572;686;682;668;670;615;593;626;646;607;520;436;327;279;212;235;8867
"312910 Gurinhatã";353;408;521;439;329;364;464;483;487;456;386;396;340;292;251;141;140;6250
"312920 Heliodora";415;441;533;524;464;462;462;433;450;432;388;368;279;213;139;107;123;6233
"312930 Iapu";690;801;1020;1000;819;805;717;724;767;670;530;505;404;350;273;203;227;10505
"312940 Ibertioga";353;344;458;485;384;365;403;394;385;352;282;235;218;195;120;91;65;5129
"312950 Ibiá";1607;1709;1978;1883;2012;2070;1968;1717;1655;1725;1518;1122;847;649;503;346;336;23645
"312960 Ibiaí";666;755;839;821;700;697;595;474;456;450;386;315;259;165;173;104;128;7983
"312965 Ibiracatu";472;582;743;687;561;464;390;307;405;322;311;219;226;187;148;114;130;6268
"312970 Ibiraci";987;958;1070;1138;1109;1084;1011;906;797;723;723;589;431;317;250;171;136;12400
"312980 Ibirité";12898;14004;16232;15296;15117;14891;15006;12856;11449;9437;8063;5853;3949;2671;1910;1174;1069;161875
"312990 Ibitiúra de Minas";183;255;282;272;267;252;253;256;255;225;223;206;162;115;110;51;77;3444
"313000 Ibituruna";198;269;267;251;231;193;224;218;175;177;166;143;124;104;76;46;57;2919
"313005 Icaraí de Minas";914;1049;1175;1333;1190;1030;780;638;530;492;407;388;295;240;193;140;149;10943
"313010 Igarapé";2687;3059;3382;3160;3149;3089;3018;2736;2390;2189;1817;1399;1140;893;614;389;380;35491
"313020 Igaratinga";690;760;822;881;908;826;793;719;628;619;461;394;324;217;173;99;120;9434
"313030 Iguatama";446;478;570;729;740;646;578;583;607;637;568;475;359;290;204;139;128;8177
"313040 Ijaci";382;493;530;541;474;516;481;429;433;382;326;279;219;163;126;92;101;5967
"313050 Ilicínea";809;929;1099;1063;967;937;828;828;826;766;649;592;420;327;285;170;204;11699
"313055 Imbé de Minas";499;617;634;611;544;499;507;476;399;388;345;293;214;177;146;96;97;6542
"313060 Inconfidentes";375;439;597;549;543;557;575;574;535;531;448;372;313;234;146;113;134;7035
"313065 Indaiabira";515;661;857;803;624;574;471;442;440;426;363;339;281;232;178;125;134;7465
"313070 Indianópolis";477;525;579;590;564;539;521;493;422;421;298;247;209;160;122;75;62;6304
"313080 Ingaí";167;183;243;242;204;196;207;201;206;190;164;129;116;85;66;37;41;2677
"313090 Inhapim";1567;1952;2283;2176;1815;1820;1829;1745;1681;1671;1370;1272;948;781;715;549;566;24740
"313100 Inhaúma";346;496;558;533;518;519;476;392;381;351;346;289;205;162;111;90;93;5866
"313110 Inimutaba";438;523;662;660;575;541;506;451;464;441;377;306;266;219;154;120;145;6848
"313115 Ipaba";1383;1573;1728;1699;1590;1399;1465;1167;1071;896;775;657;464;393;321;224;210;17015
"313120 Ipanema";1202;1409;1528;1545;1438;1426;1386;1295;1299;1147;1057;961;811;613;525;397;465;18504
"313130 Ipatinga";16673;17351;19787;21050;23367;23167;21067;17777;17087;15992;15124;12264;7884;5397;4220;2830;2831;243868
"313140 Ipiaçu";253;300;322;346;330;327;337;268;319;297;230;206;191;171;126;90;69;4182
"313150 Ipuiúna";589;681;740;834;789;732;774;786;798;699;609;471;398;335;201;130;130;9696
"313160 Iraí de Minas";514;505;576;583;542;574;505;514;510;416;379;278;207;198;127;85;73;6586
"313170 Itabira";7454;7945;9334;9652;10064;9952;9652;8299;8198;7729;6465;5120;3696;2787;2182;1511;1760;111800
"313180 Itabirinha";792;831;989;871;936;944;936;770;648;653;552;513;409;342;273;222;207;10888
"313190 Itabirito";3167;3326;3790;3868;4329;4210;3989;3380;3185;3172;2727;2137;1620;1115;884;662;723;46284
"313200 Itacambira";323;431;525;554;490;435;395;293;310;268;248;209;195;170;103;82;49;5080
"313210 Itacarambi";1637;1802;2225;2048;1660;1327;1283;1050;1071;863;715;602;493;446;338;235;251;18046
"313220 Itaguara";751;867;1019;1000;980;1015;1043;979;924;901;739;641;470;418;337;253;262;12599
"313230 Itaipé";1091;1347;1433;1263;1169;979;892;737;610;490;469;393;304;290;218;161;169;12015
"313240 Itajubá";5862;6173;7345;8021;8518;7934;7046;6451;6461;6563;5846;4549;3565;2538;2129;1560;1763;92324
"313250 Itamarandiba";2691;3251;3566;3439;3098;2811;2444;2078;1854;1782;1395;1152;966;821;556;429;433;32766
"313260 Itamarati de Minas";206;226;302;362;370;298;287;284;362;309;278;234;183;136;131;81;105;4154
"313270 Itambacuri";1831;2145;2443;2264;1989;1729;1573;1323;1345;1375;1128;884;763;689;663;492;592;23228
"313280 Itambé do Mato Dentro";145;150;196;225;173;155;151;144;163;168;147;127;99;97;69;64;52;2325
"313290 Itamogi";599;726;867;956;865;824;725;669;687;819;752;600;434;335;278;187;216;10539
"313300 Itamonte";949;1012;1147;1214;1221;1218;1156;1013;997;1027;855;737;547;383;298;237;249;14260
"313310 Itanhandu";980;1016;1073;1279;1135;1220;1114;1069;1050;1072;878;712;588;437;314;245;253;14435
"313320 Itanhomi";876;903;1097;1099;998;832;759;865;833;787;618;599;509;438;329;249;283;12074
"313330 Itaobim";1615;1875;2189;2034;1779;1643;1539;1275;1336;1263;1027;906;792;696;549;396;473;21387
"313340 Itapagipe";745;822;959;1026;1311;1333;1179;1180;1095;970;819;669;517;461;348;242;231;13907
"313350 Itapecerica";1225;1356;1636;1768;1667;1538;1554;1608;1593;1475;1373;1247;1066;868;672;542;582;21770
"313360 Itapeva";565;650;713;714;771;770;706;661;607;551;481;479;406;287;203;130;129;8823
"313370 Itatiaiuçu";714;783;1004;923;810;804;841;776;685;621;517;470;394;318;206;136;108;10110
"313375 Itaú de Minas";918;1066;1206;1315;1311;1156;1070;1026;1198;1170;1030;771;640;473;387;246;237;15220
"313380 Itaúna";5254;5892;6951;7339;7602;7581;7181;6470;6575;6414;5514;4292;3267;2357;1738;1314;1292;87033
"313390 Itaverava";388;518;543;569;490;438;431;382;402;360;346;277;211;191;132;119;109;5906
"313400 Itinga";1139;1432;1637;1445;1271;1104;978;898;789;721;645;612;548;445;391;276;341;14672
"313410 Itueta";345;464;521;516;410;397;463;403;415;412;349;331;265;232;166;118;130;5937
"313420 Ituiutaba";6183;6356;7537;8083;8397;7734;7843;7373;7414;6774;5879;4879;4189;3390;2836;1897;2193;98957
"313430 Itumirim";379;433;522;545;511;505;498;426;441;434;368;315;257;209;165;134;110;6252
"313440 Iturama";2298;2636;2999;3066;3307;3158;2929;2785;2620;2316;1856;1527;1147;851;651;480;463;35089
"313450 Itutinga";227;276;333;352;323;261;277;297;321;298;259;219;158;159;103;52;70;3985
"313460 Jaboticatubas";1126;1324;1642;1477;1347;1324;1276;1248;1192;1099;974;885;705;632;499;329;370;17449
"313470 Jacinto";972;1037;1100;1107;933;917;802;831;816;739;630;591;509;464;344;252;313;12357
"313480 Jacuí";477;572;648;587;594;604;555;509;502;499;494;470;343;262;203;149;172;7640
"313490 Jacutinga";1638;1719;1788;1936;2078;2039;1900;1747;1646;1544;1353;1061;847;578;517;355;444;23190
"313500 Jaguaraçu";201;240;250;282;259;259;218;202;199;197;206;162;116;85;62;52;55;3045
"313505 Jaíba";3287;3424;3762;3887;3563;3378;2550;2033;1957;1530;1333;1103;850;652;418;249;228;34204
"313507 Jampruca";413;454;555;510;416;357;337;325;302;301;276;211;185;148;142;103;125;5160
"313510 Janaúba";5245;6021;6815;6986;6568;6145;5444;4582;4369;3769;3164;2568;2007;1512;1178;716;942;68031
"313520 Januária";5697;6122;7094;7148;6041;5386;4438;3752;3725;3734;3125;2673;2243;1784;1394;1043;1267;66666
"313530 Japaraíba";317;335;347;348;386;352;333;301;284;255;192;191;135;81;64;44;46;4011
"313535 Japonvar";572;751;956;1010;765;643;541;499;496;425;432;370;312;232;198;114;134;8450
"313540 Jeceaba";305;368;472;436;433;418;398;411;409;413;363;290;230;180;149;125;94;5494
"313545 Jenipapo de Minas";545;758;771;874;778;635;466;428;381;365;286;226;224;164;141;97;108;7247
"313550 Jequeri";837;983;1199;1155;993;967;993;843;876;799;759;653;582;450;390;273;332;13084
"313560 Jequitaí";544;666;819;869;694;614;532;528;540;515;457;373;275;234;199;142;151;8152
"313570 Jequitibá";324;384;470;502;430;364;400;398;341;314;268;264;226;165;157;130;114;5251
"313580 Jequitinhonha";1992;2330;2471;2191;1862;1794;1671;1529;1523;1364;1228;1057;928;837;699;499;599;24574
"313590 Jesuânia";251;352;428;433;360;353;382;347;333;359;304;264;214;178;112;98;88;4856
"313600 Joaíma";1328;1530;1636;1532;1182;1015;962;937;920;793;684;620;600;482;404;299;292;15216
"313610 Joanésia";299;384;555;484;377;355;364;376;372;360;339;277;248;223;199;150;163;5525
"313620 João Monlevade";4696;5193;6203;6052;6323;6266;5890;5180;5535;5712;4777;3705;3032;2209;1667;1216;1307;74963
"313630 João Pinheiro";3409;3984;4599;4572;4062;3833;3471;3404;3203;2870;2311;1872;1484;1103;821;527;567;46092
"313640 Joaquim Felício";314;342;402;434;388;328;307;257;284;266;224;225;207;144;102;68;92;4384
"313650 Jordânia";737;961;1044;1134;860;742;713;636;621;607;488;496;407;350;320;202;196;10514
"313652 José Gonçalves de Minas";402;429;553;551;509;419;384;276;249;184;176;168;110;84;58;47;38;4637
"313655 José Raydan";315;403;459;428;341;341;293;290;274;270;165;221;177;141;150;102;86;4456
"313657 Josenópolis";451;530;616;530;404;331;268;213;241;216;207;187;128;125;83;56;64;4650
"313665 Juatuba";1712;1950;2089;2065;2031;2099;1843;1713;1456;1386;1210;957;717;531;402;242;207;22610
"313670 Juiz de Fora";30289;33126;38682;42726;46403;44792;41649;36132;37893;38627;35414;28728;22719;15967;12430;9114;11042;525733
"313680 Juramento";290;355;430;406;372;321;355;293;250;232;203;190;159;138;93;47;55;4189
"313690 Juruaia";622;699;844;913;922;811;731;635;637;578;521;442;348;244;210;123;128;9408
"313695 Juvenília";496;611;643;665;504;433;371;350;317;309;294;235;171;137;116;77;84;5813
"313700 Ladainha";1610;1953;2109;1826;1488;1266;1181;914;897;819;706;669;529;441;367;251;280;17306
"313710 Lagamar";427;529;664;593;524;506;563;663;614;538;489;465;373;295;212;157;128;7740
"313720 Lagoa da Prata";3096;3565;4030;4075;4133;4065;4018;3629;3438;3250;2747;2056;1501;1164;850;598;614;46829
"313730 Lagoa dos Patos";326;380;465;480;384;358;332;279;249;212;170;172;162;100;93;67;74;4303
"313740 Lagoa Dourada";904;1048;1084;1106;1033;1134;1092;836;826;799;679;524;436;348;271;180;181;12481
"313750 Lagoa Formosa";1024;1257;1367;1505;1289;1220;1294;1413;1393;1225;1044;934;724;635;493;335;324;17476
"313753 Lagoa Grande";607;792;854;810;739;729;709;701;619;587;416;373;269;250;154;91;90;8790
"313760 Lagoa Santa";3524;4110;4786;4371;4590;4588;4488;4197;4005;3788;3179;2359;1740;1300;988;702;770;53485
"313770 Lajinha";1474;1720;1822;1721;1817;1783;1533;1412;1292;1064;1056;942;658;548;428;326;373;19969
"313780 Lambari";1363;1480;1590;1669;1451;1537;1448;1364;1422;1400;1239;1033;880;690;527;389;431;19913
"313790 Lamim";239;272;311;272;264;246;267;252;226;221;201;185;141;144;112;74;88;3515
"313800 Laranjal";346;374;471;484;513;537;548;415;449;478;452;387;353;232;194;154;197;6584
"313810 Lassance";513;613;730;645;521;513;468;404;404;408;363;303;216;171;136;94;101;6603
"313820 Lavras";5669;6432;7390;8001;8483;8291;7555;6523;6806;6525;6058;4799;3577;2561;2051;1462;1711;93894
"313830 Leandro Ferreira";220;255;248;272;287;275;226;237;210;198;168;183;130;113;94;70;78;3264
"313835 Leme do Prado";341;504;504;531;514;424;374;289;320;263;212;177;115;102;100;58;64;4892
"313840 Leopoldina";3213;3633;4107;4314;4126;3989;3899;3745;3745;3518;3159;2756;2347;1778;1469;1082;1190;52070
"313850 Liberdade";312;351;481;414;374;341;432;413;416;377;344;282;285;210;180;124;108;5444
"313860 Lima Duarte";1000;1189;1328;1367;1176;1129;1205;1160;1266;1252;1058;858;726;583;447;321;381;16446
"313862 Limeira do Oeste";437;518;591;642;639;632;560;493;514;509;427;286;220;183;156;104;106;7017
"313865 Lontra";622;747;870;914;744;742;574;513;482;459;403;395;303;278;191;168;146;8551
"313867 Luisburgo";492;589;619;556;569;546;445;444;426;396;327;247;208;156;142;96;91;6349
"313868 Luislândia";543;674;747;700;580;526;437;405;378;320;275;239;206;159;146;99;84;6518
"313870 Luminárias";371;425;489;461;388;433;387;419;401;403;325;285;243;199;130;89;74;5522
"313880 Luz";1066;1272;1416;1551;1496;1333;1335;1307;1333;1265;1080;925;761;601;437;307;322;17807
"313890 Machacalis";533;630;677;632;539;548;486;479;441;421;349;310;264;267;201;144;183;7104
"313900 Machado";2852;3093;3449;3500;3467;3318;3028;2762;2720;2604;2281;1905;1420;1038;777;526;659;39399
"313910 Madre de Deus de Minas";327;312;435;434;362;369;383;325;395;394;322;233;213;152;131;109;98;4994
"313920 Malacacheta";1357;1765;2146;2011;1592;1300;1261;1206;1088;1085;893;907;689;571;473;326;451;19121
"313925 Mamonas";362;437;543;582;464;468;448;444;438;467;392;317;315;259;227;124;150;6437
"313930 Manga";1671;2177;2458;2190;1672;1464;1302;1210;1156;1052;874;736;625;514;407;294;375;20177
"313940 Manhuaçu";6616;7099;7253;7148;7196;7239;6651;5762;5527;4878;4142;3418;2542;1765;1488;1095;1217;81036
"313950 Manhumirim";1590;1833;2008;1915;1759;1703;1688;1504;1464;1399;1203;1042;744;594;539;363;427;21775
"313960 Mantena";1867;2128;2410;2228;2252;2181;2123;1993;1930;1733;1567;1391;1039;859;727;551;630;27609
"313980 Mar de Espanha";733;773;996;1032;997;936;845;799;885;850;760;598;505;400;348;222;286;11965
"313970 Maravilhas";553;587;617;713;634;575;573;586;516;503;365;313;251;177;132;101;99;7295
"313990 Maria da Fé";956;1142;1348;1387;1202;1068;1006;1051;1058;976;866;697;549;417;286;226;242;14477
"314000 Mariana";3887;4222;5032;5300;5409;5294;4760;3915;3714;3489;2880;2252;1709;1161;903;608;680;55215
"314010 Marilac";309;423;466;433;371;306;282;268;266;217;200;174;149;136;94;107;96;4297
"314015 Mário Campos";1051;1202;1312;1317;1170;1157;1119;1010;994;810;666;522;359;282;192;143;128;13434
"314020 Maripá de Minas";183;168;233;242;200;214;191;212;214;205;166;149;133;94;92;72;71;2839
"314030 Marliéria";271;332;376;348;279;327;313;250;282;270;235;183;174;131;123;84;108;4086
"314040 Marmelópolis";177;200;287;290;233;226;196;221;230;242;174;152;121;103;82;47;42;3023
"314050 Martinho Campos";802;1018;1111;1120;1026;971;958;950;946;847;752;614;520;369;343;241;255;12843
"314053 Martins Soares";575;671;651;711;623;645;564;493;483;409;356;335;249;169;140;120;111;7305
"314055 Mata Verde";577;749;868;810;689;655;570;537;494;409;336;323;289;259;159;151;144;8019
"314060 Materlândia";344;377;502;496;360;363;284;281;294;265;216;177;168;161;169;102;120;4679
"314070 Mateus Leme";2036;2399;2560;2452;2427;2491;2264;1995;1872;1845;1524;1289;1082;773;585;381;393;28368
"317150 Mathias Lobato";304;335;367;389;274;270;213;188;189;199;195;139;125;81;61;44;59;3432
"314080 Matias Barbosa";799;972;1123;1139;1074;1113;1018;938;1024;979;893;750;575;408;372;230;275;13682
"314085 Matias Cardoso";1018;1149;1181;1184;971;843;692;523;501;486;403;334;283;202;147;123;122;10162
"314090 Matipó";1535;1732;1891;1700;1627;1360;1396;1196;1113;1044;868;673;543;395;340;248;302;17963
"314100 Mato Verde";812;946;1114;1332;1138;1026;996;933;900;820;642;584;482;395;307;206;284;12917
"314110 Matozinhos";2386;2646;3090;3171;3117;3214;3063;2524;2546;2280;1799;1400;1091;764;661;402;425;34579
"314120 Matutina";188;259;304;296;255;228;268;273;267;297;246;237;207;153;160;88;104;3830
"314130 Medeiros";236;265;325;298;261;259;271;284;267;265;194;181;131;94;84;50;42;3507
"314140 Medina";1649;1956;2161;2061;1704;1527;1506;1345;1325;1200;1007;950;832;685;630;398;476;21412
"314150 Mendes Pimentel";378;505;599;536;457;474;495;481;461;395;350;335;300;220;184;126;151;6447
"314160 Mercês";599;787;891;915;814;745;738;756;747;689;660;521;477;427;315;231;247;10559
"314170 Mesquita";376;471;581;529;496;471;438;424;359;398;352;334;259;198;161;148;186;6181
"314180 Minas Novas";2382;3172;3751;3730;3555;2751;2143;1697;1642;1486;1293;1107;799;663;536;329;324;31360
"314190 Minduri";229;312;338;375;288;261;292;284;268;285;247;221;154;131;87;62;77;3911
"314200 Mirabela";978;1120;1372;1372;1180;1061;955;883;747;758;616;576;478;399;328;219;240;13282
"314210 Miradouro";675;793;918;909;854;830;843;771;722;657;609;491;387;314;254;192;220;10439
"314220 Miraí";971;976;1124;1290;1216;1055;1010;982;981;884;882;722;592;427;326;288;336;14062
"314225 Miravânia";361;510;521;471;388;363;301;263;265;222;233;175;147;142;100;82;89;4633
"314230 Moeda";303;367;428;356;315;327;362;325;322;349;273;259;199;163;154;126;147;4775
"314240 Moema";470;561;547;592;614;578;574;565;539;452;381;352;299;227;180;102;124;7157
"314250 Monjolos";167;211;225;234;179;165;184;174;157;145;117;125;86;90;65;38;41;2403
"314260 Monsenhor Paulo";563;647;685;728;676;683;626;617;542;556;551;408;323;241;173;132;160;8311
"314270 Montalvânia";1214;1478;1783;1687;1266;1129;1047;919;1015;945;804;701;651;518;379;307;310;16153
"314280 Monte Alegre de Minas";1278;1321;1651;1655;1601;1514;1575;1439;1490;1293;1237;1004;872;611;574;398;467;19980
"314290 Monte Azul";1334;1607;1966;2199;1779;1698;1625;1469;1613;1469;1297;1078;1006;775;591;383;509;22398
"314300 Monte Belo";744;904;1099;1154;1112;1008;1012;995;973;927;807;693;534;455;358;254;272;13301
"314310 Monte Carmelo";3062;3478;3983;4016;3939;3832;3982;3681;3628;3304;2698;2118;1690;1152;943;553;554;46613
"314315 Monte Formoso";457;590;605;468;333;347;291;273;265;204;190;173;155;141;97;68;85;4742
"314320 Monte Santo de Minas";1246;1539;1750;1772;1712;1653;1606;1444;1560;1429;1387;1202;936;769;621;454;544;21624
"314340 Monte Sião";1395;1561;1573;1766;1843;2062;1800;1689;1696;1494;1284;1032;756;549;455;305;333;21593
"314330 Montes Claros";26991;28959;31981;34607;37768;35974;32025;27297;24733;21876;18462;14431;11200;8108;6061;3890;4202;368565
