"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"310760 Bom Jesus da Penha";212;229;303;330;323;298;300;301;299;315;288;249;189;160;114;77;89;4076
"310770 Bom Jesus do Amparo";377;392;445;491;530;487;470;409;334;388;326;301;251;202;159;114;139;5815
"310780 Bom Jesus do Galho";969;1033;1111;1195;1183;1088;1088;1081;1034;1050;1026;842;743;601;467;380;431;15322
"310790 Bom Repouso";675;699;806;908;858;850;829;840;783;754;713;577;435;342;234;157;143;10603
"310800 Bom Sucesso";969;1034;1246;1363;1350;1269;1273;1336;1239;1211;1241;1105;870;679;510;397;488;17580
"310810 Bonfim";309;344;415;474;451;391;455;522;540;582;498;444;421;347;277;209;230;6909
"310820 Bonfinópolis de Minas";381;394;421;468;469;409;391;410;422;391;380;305;250;228;172;117;147;5755
"310825 Bonito de Minas";971;969;1087;1086;1021;870;768;593;532;518;433;394;353;265;224;186;194;10464
"310830 Borda da Mata";1004;1087;1206;1343;1420;1462;1404;1264;1295;1296;1296;1132;894;707;555;441;527;18333
"310840 Botelhos";916;929;1013;1228;1140;1100;1141;1086;1058;1029;984;933;767;584;434;337;414;15093
"310850 Botumirim";521;544;635;676;634;545;455;398;355;340;348;291;252;175;119;94;99;6481
"310870 Brás Pires";260;285;333;352;363;269;277;305;327;352;311;256;243;195;151;122;144;4545
"310855 Brasilândia de Minas";1348;1338;1468;1552;1495;1350;1269;1080;976;879;718;606;465;308;244;160;164;15420
"310860 Brasília de Minas";2299;2346;2596;2908;2988;2652;2554;2263;1994;1958;1666;1381;1216;1040;838;636;707;32042
"310880 Braúnas";279;302;388;420;400;345;335;337;329;333;308;259;216;185;177;161;202;4976
"310890 Brazópolis";856;891;1012;1183;1159;1008;1018;1110;1064;953;943;867;762;620;456;361;452;14715
"310900 Brumadinho";2305;2384;2718;3159;3066;3057;2911;2875;2722;2734;2457;1961;1529;1162;816;572;674;37102
"310910 Bueno Brandão";621;660;702;820;808;790;778;821;838;793;808;680;585;472;346;259;269;11050
"310920 Buenópolis";669;685;783;916;973;904;783;778;666;634;590;493;435;366;297;214;242;10428
"310925 Bugre";281;297;313;324;346;287;283;277;272;274;253;196;178;133;129;107;120;4070
"310930 Buritis";2015;2025;2214;2274;2112;1883;1913;1797;1504;1391;1201;980;858;643;444;330;338;23922
"310940 Buritizeiro";2362;2357;2556;2619;2567;2448;2299;2051;1700;1517;1356;1177;916;653;467;316;347;27708
"310945 Cabeceira Grande";523;530;592;612;569;466;494;509;489;469;367;330;258;194;139;102;101;6744
"310950 Cabo Verde";875;890;993;1114;1235;1240;1162;1088;1007;960;858;789;557;442;320;257;289;14076
"310960 Cachoeira da Prata";188;203;235;270;275;281;265;292;257;261;265;225;172;157;128;89;104;3667
"310970 Cachoeira de Minas";723;748;805;903;822;800;811;831;777;817;794;670;561;462;338;254;262;11378
"310270 Cachoeira de Pajeú";712;720;808;821;767;674;660;642;572;570;508;452;374;322;251;195;207;9255
"310980 Cachoeira Dourada";189;192;196;219;198;211;183;197;189;183;171;129;92;81;56;53;76;2615
"310990 Caetanópolis";625;658;709;909;953;907;839;728;738;841;804;681;503;374;254;207;230;10960
"311000 Caeté";2715;2882;3169;3520;3368;3443;3529;3281;2887;2895;2830;2348;1879;1442;1085;824;867;42964
"311010 Caiana";380;394;434;473;466;439;396;375;387;335;314;241;198;128;108;91;99;5258
"311020 Cajuri";237;256;285;338;330;311;310;293;244;250;263;262;194;142;133;90;122;4060
"311030 Caldas";782;839;897;992;1038;963;980;977;1009;1074;1065;915;786;635;469;341;393;14155
"311040 Camacho";161;174;216;235;242;251;246;242;222;216;195;184;150;124;84;63;66;3071
"311050 Camanducaia";1365;1433;1622;1833;1817;1703;1760;1648;1508;1452;1327;1167;932;772;508;380;378;21605
"311060 Cambuí";1549;1623;1846;2181;2166;2254;2272;2098;2037;1964;1865;1668;1386;1113;804;638;683;28147
"311070 Cambuquira";743;792;938;1069;1074;957;898;841;814;852;851;803;640;512;348;292;401;12825
"311080 Campanário";237;259;334;362;329;260;251;244;260;241;206;183;142;113;103;73;74;3671
"311090 Campanha";1008;1071;1264;1401;1369;1297;1182;1095;1064;1083;1031;946;735;519;400;295;388;16148
"311100 Campestre";1226;1291;1512;1752;1669;1534;1538;1559;1532;1488;1406;1224;1041;804;582;411;492;21061
"311110 Campina Verde";1061;1139;1249;1404;1477;1453;1437;1457;1434;1523;1475;1243;958;791;633;452;523;19709
"311115 Campo Azul";279;285;325;353;317;261;257;246;231;211;206;192;180;136;108;91;104;3782
"311120 Campo Belo";3042;3217;3603;4002;3897;4138;4168;4068;3704;3552;3518;3314;2755;2056;1520;1172;1465;53191
"311130 Campo do Meio";723;756;867;924;913;836;854;836;808;821;784;790;569;410;299;229;253;11672
"311140 Campo Florido";583;590;656;726;658;640;657;575;498;431;413;316;225;201;130;113;109;7521
"311150 Campos Altos";1077;1111;1232;1285;1268;1305;1275;1124;1040;930;813;715;595;394;302;227;226;14919
"311160 Campos Gerais";1878;1930;2244;2461;2279;2069;2140;2160;2068;1944;1781;1546;1230;942;718;472;548;28410
"311190 Cana Verde";307;338;408;400;420;438;442;400;387;341;376;375;318;238;173;133;158;5652
"311170 Canaã";255;267;296;348;389;369;377;350;327;321;292;271;217;173;138;110;145;4645
"311180 Canápolis";750;769;804;995;1015;1118;1020;942;813;786;723;565;470;353;274;180;226;11803
"311200 Candeias";726;776;944;1100;1109;1160;1136;1106;1076;1093;1013;961;820;601;451;348;453;14873
"311205 Cantagalo";371;362;354;379;420;396;316;298;251;223;210;190;175;136;105;88;113;4387
"311210 Caparaó";394;406;508;546;463;483;438;397;364;342;263;246;181;123;81;61;69;5365
"311220 Capela Nova";254;278;328;355;333;327;327;326;334;390;347;276;251;181;152;121;176;4756
"311230 Capelinha";3077;3036;3416;3773;3537;3384;3026;2642;2248;1972;1743;1424;1105;784;623;435;446;36671
"311240 Capetinga";466;480;548;585;580;549;569;505;441;437;381;383;342;282;197;159;179;7083
"311250 Capim Branco";574;601;724;803;810;771;754;708;587;612;606;503;402;269;234;172;237;9367
"311260 Capinópolis";1058;1121;1166;1228;1279;1259;1203;1207;1128;1130;1003;802;653;529;437;311;331;15845
"311265 Capitão Andrade";437;440;409;400;404;400;373;348;319;323;321;263;228;178;147;105;127;5222
"311270 Capitão Enéas";1225;1253;1450;1540;1517;1267;1112;969;877;847;709;593;430;340;276;214;197;14816
"311280 Capitólio";485;517;587;650;627;614;640;648;663;608;614;509;424;317;194;154;218;8469
"311290 Caputira";698;711;773;796;738;710;682;665;611;583;540;453;365;281;234;176;226;9242
"311300 Caraí";2089;2103;2242;2196;2039;1844;1634;1370;1221;1230;1089;976;890;662;577;487;529;23178
"311310 Caranaíba";187;206;246;275;265;230;226;223;236;234;235;184;159;110;95;79;83;3273
"311320 Carandaí";1474;1586;1846;2037;2126;1969;1895;1814;1712;1787;1675;1407;1075;802;554;393;453;24605
"311330 Carangola";1931;2030;2335;2694;2616;2501;2476;2337;2197;2235;2206;1958;1634;1261;884;703;941;32939
"311340 Caratinga";5997;6248;6997;7499;7255;7386;7259;6825;6136;5797;5205;4505;3732;2710;2124;1657;1881;89213
"311350 Carbonita";635;664;763;861;904;755;735;655;602;620;551;409;342;276;216;172;196;9356
"311360 Careaçu";448;467;522;535;490;471;500;472;475;439;391;373;292;232;170;133;160;6570
"311370 Carlos Chagas";1232;1300;1447;1640;1664;1584;1455;1374;1299;1274;1172;1059;882;722;586;441;579;19710
"311380 Carmésia";183;192;221;224;193;187;168;181;178;157;163;120;119;87;72;51;59;2555
"311390 Carmo da Cachoeira";909;907;978;1089;1062;943;899;811;800;789;755;624;497;371;254;199;219;12106
"311400 Carmo da Mata";626;678;843;942;880;822;866;855;806;824;731;623;501;408;320;249;312;11286
"311410 Carmo de Minas";1077;1069;1173;1334;1231;1152;1132;1040;953;899;840;716;581;407;299;219;271;14393
"311420 Carmo do Cajuru";1395;1429;1599;1903;1756;1696;1683;1654;1570;1505;1358;1089;831;682;479;334;372;21335
"311430 Carmo do Paranaíba";1731;1857;2114;2423;2404;2221;2293;2274;2261;2214;2083;1783;1417;1095;836;591;706;30303
"311440 Carmo do Rio Claro";1281;1346;1450;1632;1673;1616;1650;1646;1497;1456;1458;1185;968;733;538;414;451;20994
"311450 Carmópolis de Minas";1091;1152;1407;1566;1519;1545;1441;1372;1331;1300;1146;964;718;587;413;355;361;18268
"311455 Carneirinho";583;617;703;750;767;819;821;784;734;663;608;527;441;359;247;174;222;9819
"311460 Carrancas";245;259;290;313;329;277;279;259;255;282;296;253;216;156;122;103;99;4033
"311470 Carvalhópolis";214;218;250;289;236;238;239;221;229;257;229;217;188;145;103;84;125;3482
"311480 Carvalhos";195;225;286;350;377;336;302;304;315;385;368;292;250;190;145;110;136;4566
"311490 Casa Grande";128;137;169;192;177;168;192;178;177;160;133;111;91;92;65;49;53;2272
"311500 Cascalho Rico";193;190;189;224;196;198;201;233;227;228;210;174;140;132;115;67;68;2985
"311510 Cássia";1067;1142;1320;1407;1447;1286;1281;1227;1196;1148;1151;1106;931;711;506;376;433;17735
"311530 Cataguases";3938;4231;4764;5515;5725;5786;5637;5391;5127;5265;5189;4460;3528;2722;2109;1574;1936;72897
"311535 Catas Altas";355;362;421;468;425;403;400;436;371;351;299;252;185;147;103;73;85;5136
"311540 Catas Altas da Noruega";226;238;280;323;327;307;299;264;238;221;189;172;144;120;94;61;76;3579
"311545 Catuji";580;594;651;649;608;524;470;428;374;355;316;276;225;172;132;109;131;6594
"311547 Catuti";355;374;421;461;482;391;363;348;342;348;308;239;203;157;133;96;80;5101
"311550 Caxambu";1257;1357;1500;1660;1678;1529;1636;1527;1479;1496;1493;1388;1146;897;708;506;643;21900
"311560 Cedro do Abaeté";63;67;87;97;81;77;81;79;95;73;84;76;69;51;45;44;32;1201
"311570 Central de Minas";414;461;522;538;524;481;491;512;486;485;476;400;331;259;224;166;188;6958
"311580 Centralina";657;690;731;838;814;827;758;761;712;706;662;584;480;400;320;243;257;10440
"311590 Chácara";145;152;210;258;230;189;186;190;203;246;239;199;161;119;100;81;76;2984
"311600 Chalé";356;360;425;473;449;460;454;420;384;363;361;313;281;189;148;121;171;5728
"311610 Chapada do Norte";1257;1320;1545;1624;1601;1446;1211;988;870;790;676;565;494;368;273;200;189;15417
"311615 Chapada Gaúcha";1207;1145;1217;1275;1284;1246;1036;744;603;522;470;402;353;237;202;133;145;12221
"311620 Chiador";182;187;207;224;196;213;171;184;177;195;195;157;141;116;92;59;72;2768
"311630 Cipotânea";375;401;493;586;610;597;510;473;433;449;443;318;251;238;197;157;191;6722
"311640 Claraval";340;352;374;392;394;381;361;319;297;280;289;280;225;167;120;81;67;4719
"311650 Claro dos Poções";494;516;562;647;686;616;548;557;550;517;458;393;334;276;234;181;182;7751
"311660 Cláudio";1833;1876;2127;2345;2371;2426;2365;2230;1930;1766;1592;1289;1020;735;538;410;471;27324
"311670 Coimbra";432;466;560;605;549;526;563;545;494;529;492;418;331;272;188;149;234;7353
"311680 Coluna";692;704;797;856;810;755;648;651;556;526;427;405;344;273;247;174;181;9046
"311690 Comendador Gomes";224;234;218;228;238;272;271;218;200;202;226;157;114;91;69;48;55;3065
"311700 Comercinho";537;585;646;684;669;536;530;503;465;479;424;377;343;297;259;184;240;7758
"311710 Conceição da Aparecida";703;744;776;765;782;809;772;747;689;680;620;555;449;343;246;189;264;10133
"311520 Conceição da Barra de Minas";213;233;297;348;321;316;305;311;294;301;253;201;167;147;109;88;90;3994
"311730 Conceição das Alagoas";2011;2014;2137;2378;2334;2534;2311;1941;1700;1536;1317;1025;780;550;376;264;272;25480
"311720 Conceição das Pedras";145;154;182;210;207;221;224;208;222;219;189;163;137;100;81;57;86;2805
"311740 Conceição de Ipanema";294;312;316;311;321;310;333;331;355;341;299;256;210;168;150;120;127;4554
"311750 Conceição do Mato Dentro";1347;1383;1569;1651;1656;1401;1274;1161;1063;1058;980;845;712;551;452;350;482;17935
"311760 Conceição do Pará";338;355;388;407;407;409;413;395;370;373;341;290;253;207;161;117;145;5369
"311770 Conceição do Rio Verde";950;961;1074;1184;1080;1008;977;898;867;878;815;727;579;454;378;279;283;13392
"311780 Conceição dos Ouros";782;800;854;957;931;897;856;800;806;761;668;581;439;341;234;170;177;11054
"311783 Cônego Marinho";548;583;710;717;695;596;539;460;428;381;355;323;286;276;197;143;195;7432
"311787 Confins";379;397;486;586;568;509;516;529;497;424;400;319;245;163;139;97;103;6357
"311790 Congonhal";612;641;748;836;841;863;922;859;859;828;777;692;544;430;320;221;254;11247
"311800 Congonhas";3375;3509;3805;4501;4660;4610;4574;3922;3458;3573;3303;2760;1984;1407;946;704;755;51846
"311810 Congonhas do Norte";357;375;447;471;456;355;364;349;308;277;259;228;220;183;146;114;129;5038
"311820 Conquista";414;441;505;533;572;536;553;485;457;443;440;382;321;251;171;112;163;6779
"311830 Conselheiro Lafaiete";7349;7769;8595;9848;10365;11066;10766;9420;8155;8271;8210;7136;5441;3938;2727;1900;2218;123174
"311840 Conselheiro Pena";1560;1642;1799;1959;1806;1665;1594;1569;1530;1492;1367;1220;1040;823;641;479;588;22774
"311850 Consolação";102;109;127;141;136;116;110;121;114;133;126;108;88;83;61;51;50;1776
"311860 Contagem";40164;41509;46618;53562;54396;58017;59134;54212;46563;42908;38047;32401;24456;17453;11818;8017;7919;637194
"311870 Coqueiral";555;595;724;804;755;696;651;618;631;618;632;562;456;330;243;218;235;9323
"311880 Coração de Jesus";2024;2017;2108;2369;2404;2204;2073;1833;1640;1674;1490;1220;1015;835;655;470;521;26552
"311890 Cordisburgo";471;501;574;660;743;718;673;652;609;624;566;520;450;344;286;222;242;8855
"311900 Cordislândia";256;261;277;306;284;254;257;229;242;229;218;193;160;130;93;62;65;3516
"311910 Corinto";1560;1662;1878;2013;1910;1808;1780;1651;1561;1585;1586;1386;1118;809;648;514;601;24070
"311920 Coroaci";614;657;838;952;880;788;756;678;671;613;581;552;423;349;339;254;301;10246
"311930 Coromandel";1623;1689;1934;2193;2171;2108;2121;2091;2142;2168;1941;1649;1362;1021;755;514;535;28017
"311940 Coronel Fabriciano";6916;7258;8101;9040;8867;9208;9046;8227;7350;7214;6750;5891;4423;3185;2342;1786;1931;107535
"311950 Coronel Murta";623;655;758;817;828;762;744;618;551;538;530;478;358;284;243;206;263;9256
"311960 Coronel Pacheco";160;172;201;234;239;231;224;226;203;242;230;189;148;120;90;66;85;3060
"311970 Coronel Xavier Chaves";222;235;230;253;265;233;256;276;235;235;247;181;148;135;94;77;73;3395
"311980 Córrego Danta";164;188;239;231;220;217;215;215;243;240;257;222;189;173;139;94;99;3345
"311990 Córrego do Bom Jesus";174;191;213;241;256;256;213;260;248;278;275;262;243;219;164;126;137;3756
"311995 Córrego Fundo";332;360;443;475;491;486;547;520;453;447;405;313;263;186;149;122;104;6096
"312000 Córrego Novo";212;224;233;221;239;223;217;212;185;193;203;172;144;111;68;56;83;2996
"312010 Couto de Magalhães de Minas";303;311;334;407;406;341;302;299;285;280;256;210;169;135;109;90;103;4340
"312015 Crisólita";538;515;574;622;602;496;472;431;380;370;302;252;203;202;167;143;137;6406
"312020 Cristais";824;849;888;950;936;1049;1013;922;811;743;710;626;525;406;317;250;268;12087
"312030 Cristália";560;565;677;690;622;543;437;348;309;276;226;185;147;116;78;59;76;5914
"312040 Cristiano Otoni";353;374;438;442;434;394;412;423;326;343;298;252;208;154;107;87;77;5122
"312050 Cristina";606;644;730;828;836;818;748;750;748;755;698;566;457;392;295;210;246;10327
"312060 Crucilândia";281;307;350;371;346;339;381;353;369;384;330;284;242;189;143;115;146;4930
"312070 Cruzeiro da Fortaleza";316;322;334;363;343;304;284;276;302;282;233;186;158;115;89;74;90;4071
"312080 Cruzília";851;906;1117;1326;1308;1127;1062;972;1045;1098;1021;895;697;554;431;347;356;15113
"312083 Cuparaque";365;381;391;413;399;381;358;341;331;318;293;249;194;154;108;87;102;4865
"312087 Curral de Dentro";614;604;707;710;661;616;549;504;421;403;342;322;273;216;170;110;131;7353
"312090 Curvelo";4916;5216;6036;6638;6764;6478;6102;5560;5299;5292;4800;3895;3097;2425;1853;1425;1736;77532
"312100 Datas";393;407;449;500;506;418;367;345;349;363;317;272;191;145;123;95;114;5354
"312110 Delfim Moreira";473;512;609;724;631;578;570;540;607;646;597;466;385;250;188;137;162;8075
"312120 Delfinópolis";442;464;530;584;577;485;537;528;532;491;458;397;326;238;177;121;141;7028
"312125 Delta";844;840;824;838;893;1052;924;799;575;463;342;290;209;151;111;62;65;9282
"312130 Descoberto";289;299;342;400;412;389;408;318;303;334;311;288;255;177;137;115;150;4927
"312140 Desterro de Entre Rios";378;421;464;522;550;517;522;484;506;520;510;428;353;321;264;199;223;7182
"312150 Desterro do Melo";162;167;184;215;232;219;211;231;218;226;214;184;150;125;90;69;96;2993
"312160 Diamantina";3061;3254;3775;4353;4616;4438;3861;3366;3016;2994;2744;2090;1623;1248;984;788;967;47178
"312170 Diogo de Vasconcelos";235;245;305;315;320;253;222;259;267;252;221;230;184;156;123;108;171;3866
"312180 Dionísio";455;489;576;650;670;634;656;573;590;585;570;465;391;341;257;197;268;8367
"312190 Divinésia";240;251;246;258;283;250;247;218;216;239;241;211;144;98;76;73;92;3383
"312200 Divino";1428;1477;1710;1681;1594;1513;1461;1395;1304;1281;1203;1018;853;566;450;339;415;19688
"312210 Divino das Laranjeiras";341;371;374;395;390;332;335;321;344;360;298;271;237;191;173;115;158;5006
"312220 Divinolândia de Minas";535;552;611;696;748;613;525;450;415;445;415;336;289;211;175;145;182;7343
"312230 Divinópolis";12743;13677;15510;17977;18674;19758;19409;18480;16506;16192;15467;12763;9701;7202;4968;3664;3931;226622
"312235 Divisa Alegre";552;564;664;603;587;554;493;437;379;348;304;219;197;168;111;86;87;6353
"312240 Divisa Nova";440;445;465;514;509;462;412;417;378;348;363;302;254;200;153;133;139;5934
"312245 Divisópolis";735;759;805;902;936;894;828;695;626;606;522;401;381;304;223;172;205;9994
"312247 Dom Bosco";245;262;316;333;338;271;276;262;256;278;251;197;176;111;89;65;64;3790
"312250 Dom Cavati";296;325;389;418;386;357;341;348;322;336;324;307;273;244;190;159;184;5199
"312260 Dom Joaquim";312;319;368;399;387;330;309;303;284;270;276;224;211;167;132;114;144;4549
"312270 Dom Silvério";243;270;312;376;362;326;355;355;375;420;402;329;263;241;225;179;234;5267
"312280 Dom Viçoso";164;174;193;235;221;200;222;226;230;237;227;194;152;115;95;79;63;3027
