"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"312200 Divino";1424;1558;1739;1692;1586;1515;1463;1377;1294;1275;1176;1012;799;554;440;339;394;19637
"312210 Divino das Laranjeiras";342;374;399;413;380;335;332;326;350;348;295;267;227;194;163;116;150;5011
"312220 Divinolândia de Minas";532;567;645;736;719;592;511;440;420;440;397;332;273;205;173;141;173;7296
"312230 Divinópolis";12730;13829;15865;17953;18846;19638;19310;17992;16403;16227;15065;12214;9292;6787;4836;3495;3726;224208
"312235 Divisa Alegre";546;595;652;605;581;541;483;424;372;342;285;217;193;156;109;79;83;6263
"312240 Divisa Nova";440;451;490;520;500;453;420;411;369;356;354;294;248;193;158;127;133;5917
"312245 Divisópolis";719;758;828;914;916;873;792;673;615;583;490;400;363;286;216;161;194;9781
"312247 Dom Bosco";246;283;335;353;328;275;273;260;263;276;242;198;163;109;88;60;61;3813
"312250 Dom Cavati";299;345;417;425;389;358;350;341;326;334;322;301;270;233;189;151;175;5225
"312260 Dom Joaquim";312;339;390;414;376;327;309;299;279;275;267;226;205;162;135;109;142;4566
"312270 Dom Silvério";245;280;341;386;356;334;353;355;387;424;386;314;258;240;218;176;220;5273
"312280 Dom Viçoso";166;179;211;239;217;206;223;226;231;235;221;185;148;114;98;75;59;3033
"312290 Dona Eusébia";374;406;489;548;527;489;478;457;455;461;420;329;245;188;143;114;145;6268
"312300 Dores de Campos";572;617;698;790;794;737;745;709;724;764;700;547;434;333;226;155;159;9704
"312310 Dores de Guanhães";338;394;467;461;425;369;360;357;350;362;318;257;213;168;161;142;126;5268
"312320 Dores do Indaiá";697;818;997;1071;962;857;910;949;1005;1035;979;822;726;614;523;420;459;13844
"312330 Dores do Turvo";214;276;365;378;350;295;291;312;306;316;312;263;220;185;145;100;119;4447
"312340 Doresópolis";99;106;107;112;117;104;112;117;120;96;96;88;71;55;32;23;32;1487
"312350 Douradoquara";112;120;120;132;147;142;128;141;151;144;125;104;106;83;57;40;34;1886
"312352 Durandé";582;621;721;739;677;648;609;529;480;461;422;342;248;181;147;120;128;7655
"312360 Elói Mendes";1828;1933;2127;2241;2151;2080;2057;1898;1734;1748;1683;1435;1158;874;633;451;470;26501
"312370 Engenheiro Caldas";764;836;998;1018;902;825;773;731;672;678;593;494;407;322;249;200;234;10696
"312380 Engenheiro Navarro";534;547;612;675;620;569;560;512;469;462;426;356;271;223;168;126;119;7249
"312385 Entre Folhas";328;363;432;442;413;398;387;385;348;348;328;267;239;179;157;132;146;5292
"312390 Entre Rios de Minas";859;921;1074;1204;1180;1159;1171;1117;1063;1059;921;782;663;548;423;302;329;14775
"312400 Ervália";1202;1300;1452;1545;1613;1610;1502;1361;1228;1156;1081;948;744;551;429;348;417;18487
"312410 Esmeraldas";4929;5118;5915;6347;5729;4967;4859;4748;4428;4194;3687;3029;2262;1615;1227;861;835;64750
"312420 Espera Feliz";1600;1729;1994;2084;1976;1985;1930;1719;1574;1530;1448;1286;980;698;514;367;434;23848
"312430 Espinosa";2277;2398;2630;2904;3020;2860;2497;2052;1887;1816;1670;1442;1180;955;770;572;732;31662
"312440 Espírito Santo do Dourado";244;263;319;357;344;330;328;331;349;350;314;271;237;188;140;100;107;4572
"312450 Estiva";619;680;800;887;885;901;865;823;830;816;733;632;508;410;317;222;222;11150
"312460 Estrela Dalva";144;158;167;194;210;171;159;155;165;166;166;155;121;108;81;59;77;2456
"312470 Estrela do Indaiá";182;212;255;263;239;232;236;245;264;266;254;225;188;169;128;90;105;3553
"312480 Estrela do Sul";472;515;599;661;644;638;605;547;527;571;512;390;315;238;189;142;153;7718
"312490 Eugenópolis";660;694;754;808;850;898;857;799;736;734;717;623;514;410;289;233;343;10919
"312500 Ewbank da Câmara";264;280;321;361;342;306;282;277;277;277;239;181;143;105;80;57;61;3853
"312510 Extrema";2055;2138;2414;2708;2828;3004;2808;2446;2085;1942;1759;1540;1223;957;708;471;465;31551
"312520 Fama";118;136;158;160;166;157;143;159;178;195;179;175;140;103;84;55;82;2388
"312530 Faria Lemos";230;236;263;278;266;226;208;222;215;220;219;196;161;123;101;89;118;3371
"312540 Felício dos Santos";355;405;480;502;419;328;335;314;333;355;282;212;183;166;146;121;135;5071
"312560 Felisburgo";506;556;659;696;606;491;446;451;444;447;380;313;306;282;226;159;190;7158
"312570 Felixlândia";958;1028;1181;1253;1219;1140;1078;1067;994;991;934;795;646;478;361;282;302;14707
"312580 Fernandes Tourinho";191;218;255;291;271;223;217;208;214;217;212;167;136;107;102;82;93;3204
"312590 Ferros";655;728;852;879;770;699;719;733;741;757;685;531;472;375;354;316;355;10621
"312595 Fervedouro";845;888;976;993;926;892;870;773;682;632;563;484;371;287;207;149;161;10699
"312600 Florestal";376;435;540;616;621;544;509;511;495;491;444;354;288;252;196;136;152;6960
"312610 Formiga";3412;3846;4577;5160;5377;5502;5375;4964;4849;5031;4629;3919;3113;2357;1849;1322;1507;66789
"312620 Formoso";766;762;777;862;891;767;702;590;501;490;443;347;267;201;148;117;118;8749
"312630 Fortaleza de Minas";275;291;333;352;343;343;318;287;283;295;284;251;189;152;114;72;73;4255
"312640 Fortuna de Minas";188;199;229;249;229;227;214;212;202;183;167;131;110;92;78;57;54;2821
"312650 Francisco Badaró";532;665;865;948;1019;1013;833;664;617;600;558;495;423;353;296;220;299;10400
"312660 Francisco Dumont";413;416;446;476;441;399;395;359;311;281;263;223;190;137;95;87;110;5042
"312670 Francisco Sá";1887;1981;2236;2426;2348;2180;2010;1732;1588;1569;1343;1120;1006;805;593;433;423;25680
"312675 Franciscópolis";432;471;550;546;496;432;402;376;334;320;295;285;229;174;141;107;141;5731
"312680 Frei Gaspar";495;508;544;532;502;451;429;380;352;363;306;246;207;173;157;131;174;5950
"312690 Frei Inocêncio";695;752;850;869;782;688;663;653;631;584;504;406;321;266;235;177;188;9264
"312695 Frei Lagonegro";256;290;331;317;300;291;279;252;211;177;154;147;120;88;83;63;61;3420
"312700 Fronteira";1275;1258;1226;1326;1388;1465;1412;1194;1013;939;793;690;555;413;284;187;181;15599
"312705 Fronteira dos Vales";334;371;410;413;364;321;340;302;284;281;256;227;216;196;161;116;115;4707
"312707 Fruta de Leite";548;567;601;577;488;432;391;308;269;267;269;267;245;193;155;126;114;5817
"312710 Frutal";3543;3714;3960;4459;4872;5065;4781;4317;3930;3847;3504;2874;2288;1758;1312;944;1007;56175
"312720 Funilândia";294;316;351;347;322;308;305;285;271;275;250;204;149;134;104;80;76;4071
"312730 Galiléia";455;507;615;626;519;455;495;499;479;462;422;389;324;265;193;121;163;6989
"312733 Gameleiras";377;386;417;492;489;412;382;351;316;319;310;266;205;179;118;76;95;5190
"312735 Glaucilândia";210;226;260;270;240;240;231;221;209;189;165;143;132;112;91;59;64;3062
"312737 Goiabeira";236;239;240;263;258;229;231;221;215;211;201;181;139;111;77;67;74;3193
"312738 Goianá";215;240;269;282;274;249;243;264;255;307;280;229;208;149;119;96;129;3808
"312740 Gonçalves";241;262;329;352;305;295;296;323;325;338;307;247;219;183;135;82;77;4316
"312750 Gonzaga";453;493;593;625;548;476;428;362;350;360;329;293;235;172;138;100;119;6074
"312760 Gouveia";699;775;935;1086;1090;1034;896;782;784;791;714;619;502;377;281;223;284;11872
"312770 Governador Valadares";18283;19697;22281;23675;22922;22844;22167;20054;18409;18000;15856;13300;10619;8168;6283;4695;5159;272412
"312780 Grão Mogol";1196;1274;1525;1648;1549;1366;1188;1019;904;857;727;600;501;388;282;200;259;15483
"312790 Grupiara";88;89;90;95;98;104;101;99;112;105;97;80;62;53;52;34;36;1395
"312800 Guanhães";2065;2310;2870;3175;3025;2734;2612;2377;2103;2016;1795;1519;1197;940;748;541;657;32684
"312810 Guapé";859;935;1105;1173;1135;1088;1069;1056;1015;1010;937;813;623;472;340;245;292;14167
"312820 Guaraciaba";556;635;766;787;795;869;779;694;679;684;689;627;486;401;337;266;331;10381
"312825 Guaraciama";355;356;379;422;427;413;394;354;317;324;284;236;190;151;114;76;70;4862
"312830 Guaranésia";1100;1169;1429;1693;1636;1603;1510;1381;1312;1283;1219;1033;830;615;461;346;425;19045
"312840 Guarani";517;550;622;717;743;701;623;572;619;647;600;496;392;320;258;202;283;8862
"312850 Guarará";234;262;309;330;316;290;301;275;248;277;256;215;183;138;105;81;111;3931
"312860 Guarda-Mor";483;493;546;600;566;523;484;500;511;481;403;309;240;191;142;100;78;6650
"312870 Guaxupé";2885;3124;3607;4089;4224;4204;4001;3697;3563;3581;3442;2985;2351;1763;1292;934;1135;50877
"312880 Guidoval";416;444;513;605;587;520;520;499;498;533;503;423;332;261;205;159;231;7249
"312890 Guimarânia";489;556;640;666;631;567;547;520;536;524;467;392;320;266;208;141;147;7617
"312900 Guiricema";463;508;593;650;639;649;643;593;591;635;629;552;459;354;272;216;259;8705
"312910 Gurinhatã";327;355;409;427;359;328;392;458;466;472;427;383;359;294;246;177;162;6041
"312920 Heliodora";408;423;461;511;495;468;471;449;435;450;427;381;321;233;164;110;137;6344
"312930 Iapu";685;737;876;976;878;791;778;737;748;732;615;518;452;357;289;216;258;10643
"312940 Ibertioga";334;344;376;445;415;360;370;392;383;368;320;258;220;189;143;92;83;5092
"312950 Ibiá";1564;1631;1803;1979;1995;2090;2055;1858;1658;1658;1621;1326;956;696;522;376;388;24176
"312960 Ibiaí";664;679;732;776;755;698;658;545;462;453;427;354;281;211;156;129;144;8124
"312965 Ibiracatu";461;497;604;638;574;500;436;356;338;362;305;264;211;194;154;117;145;6156
"312970 Ibiraci";993;963;1009;1136;1171;1129;1061;954;853;779;721;643;495;358;263;191;173;12892
"312980 Ibirité";12948;13203;15098;16450;15616;15222;14922;13839;11905;10455;8736;6989;4882;3236;2172;1431;1320;168424
"312990 Ibitiúra de Minas";175;210;266;275;265;262;252;252;251;243;225;211;184;131;103;74;80;3459
"313000 Ibituruna";195;221;258;244;234;214;205;221;201;178;176;157;131;107;84;55;62;2943
"313005 Icaraí de Minas";929;968;1084;1194;1221;1127;956;731;588;516;462;394;336;259;205;155;176;11301
"313010 Igarapé";2773;2887;3269;3442;3302;3268;3184;2988;2670;2405;2129;1731;1320;1014;740;479;471;38072
"313020 Igaratinga";690;741;834;911;932;898;825;766;677;624;556;425;355;256;178;122;131;9921
"313030 Iguatama";415;445;503;613;701;683;606;564;575;618;608;514;414;304;228;154;153;8098
"313040 Ijaci";380;435;516;548;520;497;507;458;424;420;363;301;251;187;138;102;119;6166
"313050 Ilicínea";798;851;991;1082;1012;945;893;823;811;795;717;619;514;358;284;209;228;11930
"313055 Imbé de Minas";497;535;593;583;552;524;503;498;454;406;375;320;252;189;155;113;116;6665
"313060 Inconfidentes";370;405;510;582;546;549;563;584;560;536;498;408;330;256;176;115;147;7135
"313065 Indaiabira";508;554;695;767;671;574;524;461;437;438;411;350;302;246;193;139;156;7426
"313070 Indianópolis";473;492;547;589;584;558;531;505;459;423;375;276;227;171;130;89;76;6505
"313080 Ingaí";163;172;206;245;219;197;201;204;205;204;177;145;117;94;67;46;46;2708
"313090 Inhapim";1503;1686;1983;2070;1889;1766;1800;1777;1701;1688;1546;1291;1087;824;690;573;661;24535
"313100 Inhaúma";342;408;527;553;526;517;498;433;383;372;359;332;245;178;130;92;109;6004
"313110 Inimutaba";454;494;595;673;631;575;548;499;469;468;425;361;296;241;187;134;170;7220
"313115 Ipaba";1387;1446;1623;1715;1654;1503;1413;1320;1101;995;850;728;574;411;334;250;255;17559
"313120 Ipanema";1186;1293;1445;1497;1475;1444;1452;1372;1300;1249;1127;1031;894;700;539;429;535;18968
"313130 Ipatinga";16070;16970;18879;20909;21776;22942;22234;19588;17161;16358;15343;13705;10265;6747;4698;3383;3517;250545
"313140 Ipiaçu";243;268;299;327;340;330;324;303;279;300;265;218;196;173;140;100;90;4195
"313150 Ipuiúna";566;624;712;782;805;761;751;773;774;759;663;548;427;339;246;148;149;9827
"313160 Iraí de Minas";505;504;536;589;563;542;537;495;499;465;385;323;239;194;156;99;92;6723
"313170 Itabira";7240;7679;8567;9540;9778;10031;9879;9088;8152;7962;7145;5784;4383;3213;2391;1740;2050;114622
"313180 Itabirinha";784;807;881;912;875;939;951;867;721;657;618;533;448;354;284;222;248;11101
"313190 Itabirito";3127;3290;3643;4033;4187;4369;4199;3768;3293;3181;2971;2437;1854;1339;944;713;845;48193
"313200 Itacambira";326;371;464;514;491;464;436;365;304;304;263;230;194;173;130;84;71;5184
"313210 Itacarambi";1626;1647;1885;1962;1724;1457;1279;1164;1028;972;788;646;532;448;369;263;293;18083
"313220 Itaguara";735;796;934;1031;1004;1005;1034;1016;946;917;829;689;559;426;356;271;310;12858
"313230 Itaipé";1115;1172;1338;1292;1151;1069;953;829;676;558;472;425;342;278;235;171;194;12270
"313240 Itajubá";5638;5952;6772;7797;8159;8170;7570;6791;6368;6465;6181;5171;3989;2962;2182;1691;2019;93877
"313250 Itamarandiba";2698;2871;3266;3355;3191;2992;2688;2281;1954;1818;1607;1268;1032;838;637;440;503;33439
"313260 Itamarati de Minas";199;211;255;328;365;349;305;292;315;345;303;257;210;154;123;97;115;4223
"313270 Itambacuri";1790;1902;2137;2192;2002;1819;1647;1456;1313;1341;1256;1008;809;702;635;537;676;23222
"313280 Itambé do Mato Dentro";133;141;157;184;178;151;147;148;151;164;162;134;107;89;75;58;63;2242
"313290 Itamogi";558;634;756;859;869;818;765;692;670;739;778;672;514;364;282;209;241;10420
"313300 Itamonte";928;982;1090;1204;1237;1243;1215;1115;1004;1017;961;795;637;444;314;240;285;14711
"313310 Itanhandu";945;993;1051;1176;1217;1170;1185;1096;1048;1059;992;790;630;490;352;252;295;14741
"313320 Itanhomi";845;882;946;1027;980;908;818;805;839;820;726;603;545;447;357;261;318;12127
"313330 Itaobim";1554;1655;1886;1940;1777;1666;1591;1414;1265;1274;1149;966;834;725;596;441;543;21276
"313340 Itapagipe";731;766;903;1067;1211;1391;1318;1189;1132;1034;900;746;580;466;380;271;278;14363
"313350 Itapecerica";1159;1256;1427;1616;1660;1594;1539;1552;1571;1558;1450;1314;1152;940;733;560;686;21767
"313360 Itapeva";567;610;685;740;761;786;752;690;635;595;538;489;441;330;229;151;152;9151
"313370 Itatiaiuçu";721;752;874;978;891;824;826;810;733;663;595;505;429;333;241;153;136;10464
"313375 Itaú de Minas";882;982;1137;1257;1298;1248;1130;1054;1086;1185;1109;919;703;544;406;295;288;15523
"313380 Itaúna";5124;5535;6457;7370;7573;7666;7483;6872;6427;6493;5981;4894;3721;2707;1918;1387;1537;89145
"313390 Itaverava";364;423;491;501;483;436;418;396;376;381;352;309;238;184;148;111;129;5740
"313400 Itinga";1136;1239;1448;1436;1269;1181;1066;942;845;766;696;623;566;482;394;308;384;14781
"313410 Itueta";335;392;476;497;454;398;424;443;409;421;395;342;295;235;185;127;148;5976
"313420 Ituiutaba";5961;6320;6991;8001;8303;8198;7838;7611;7257;7070;6281;5354;4465;3656;2917;2186;2500;100909
"313430 Itumirim";360;384;452;509;503;486;478;450;420;431;401;340;287;223;175;135;140;6174
"313440 Iturama";2277;2481;2914;3211;3252;3296;3126;2898;2686;2487;2116;1678;1322;975;712;522;562;36515
"313450 Itutinga";215;238;285;320;318;290;263;276;297;310;280;238;189;142;117;67;73;3918
"313460 Jaboticatubas";1148;1237;1445;1550;1400;1354;1362;1316;1279;1245;1137;1002;853;659;548;394;440;18369
"313470 Jacinto";932;962;990;998;952;896;868;803;809;783;695;613;547;474;389;279;356;12346
"313480 Jacuí";460;501;582;603;567;581;579;529;496;503;499;479;410;292;219;160;196;7656
"313490 Jacutinga";1627;1695;1799;1934;2057;2104;2000;1851;1720;1629;1477;1222;945;689;506;398;490;24143
"313500 Jaguaraçu";193;215;241;254;258;249;240;210;199;201;203;186;137;99;71;53;66;3075
"313505 Jaíba";3359;3350;3570;3808;3716;3472;3071;2334;1968;1766;1423;1205;957;719;504;306;278;35806
"313507 Jampruca";410;428;472;503;448;382;350;336;323;313;297;248;194;158;132;111;138;5243
"313510 Janaúba";5169;5474;6239;6711;6587;6291;5840;5029;4375;4055;3475;2850;2235;1723;1280;888;1046;69267
"313520 Januária";5559;5727;6186;6539;6187;5607;4993;4139;3670;3699;3487;2911;2399;1929;1484;1109;1409;67034
"313530 Japaraíba";309;324;348;355;357;362;346;322;290;269;226;185;159;105;67;49;54;4127
"313535 Japonvar";577;631;787;890;844;719;625;523;491;471;434;404;331;264;201;145;153;8490
"313540 Jeceaba";285;317;393;423;389;405;399;390;399;394;374;314;241;188;147;119;118;5295
"313545 Jenipapo de Minas";543;629;751;779;790;725;587;460;413;370;326;255;216;185;140;108;122;7399
"313550 Jequeri";793;865;995;1060;1001;947;963;919;840;840;783;699;600;491;385;299;366;12846
"313560 Jequitaí";518;565;664;747;721;625;564;516;521;522;480;407;318;243;200;155;174;7940
"313570 Jequitibá";316;341;396;438;442;404;373;390;374;337;303;268;240;191;150;131;143;5237
"313580 Jequitinhonha";1968;2111;2279;2177;1917;1807;1763;1624;1507;1457;1318;1151;976;846;722;553;677;24853
"313590 Jesuânia";238;287;369;407;388;356;366;368;337;342;335;286;235;184;135;94;106;4833
"313600 Joaíma";1308;1373;1458;1428;1266;1089;1006;951;910;862;751;656;596;530;421;328;357;15290
"313610 Joanésia";274;314;417;460;373;326;329;343;359;365;345;301;250;218;190;154;182;5200
"313620 João Monlevade";4522;4935;5695;6229;6107;6266;6158;5624;5283;5596;5274;4266;3330;2599;1865;1349;1555;76653
"313630 João Pinheiro";3372;3608;4168;4517;4291;3977;3729;3425;3268;3033;2579;2049;1625;1235;894;615;650;47035
"313640 Joaquim Felício";303;326;356;388;396;365;328;292;266;284;259;225;211;181;123;82;105;4490
"313650 Jordânia";718;818;952;997;966;812;742;685;617;623;580;493;449;367;315;244;238;10616
"313652 José Gonçalves de Minas";397;390;449;510;499;455;398;327;253;217;172;159;127;86;62;44;46;4591
"313655 José Raydan";324;358;418;424;390;360;342;307;292;280;235;189;204;155;135;117;110;4640
"313657 Josenópolis";458;477;533;518;440;372;322;252;221;228;209;194;157;115;95;62;71;4724
"313665 Juatuba";1745;1826;2057;2192;2139;2131;2058;1816;1634;1474;1363;1138;875;624;455;309;269;24105
"313670 Juiz de Fora";29392;31923;36943;42472;45031;45912;43888;39656;36746;38329;37182;32252;25609;19061;13475;10022;12580;540473
"313680 Juramento";287;314;375;397;370;345;337;331;275;246;221;198;176;137;105;62;61;4237
"313690 Juruaia";632;658;781;906;931;890;795;697;638;629;561;485;398;287;211;154;150;9803
"313695 Juvenília";482;526;579;581;535;455;400;357;334;320;304;260;197;148;118;89;98;5783
"313700 Ladainha";1627;1725;1904;1792;1566;1398;1258;1073;901;880;773;671;578;460;375;281;319;17581
"313710 Lagamar";407;461;554;581;529;509;533;600;630;581;517;477;416;325;242;170;165;7697
"313720 Lagoa da Prata";3063;3300;3835;4225;4251;4220;4102;3867;3535;3373;3035;2435;1772;1290;954;668;727;48652
"313730 Lagoa dos Patos";315;338;389;428;401;356;338;294;250;225;192;165;159;132;91;75;86;4234
"313740 Lagoa Dourada";879;947;1053;1099;1068;1055;1100;969;807;808;750;606;466;364;281;201;208;12661
"313750 Lagoa Formosa";985;1116;1283;1394;1393;1259;1260;1340;1388;1320;1143;982;837;657;537;385;394;17673
"313753 Lagoa Grande";604;681;813;829;782;744;726;708;662;603;506;384;323;254;199;116;110;9044
"313760 Lagoa Santa";3614;3874;4545;4896;4677;4836;4816;4566;4205;4051;3665;2927;2149;1550;1133;816;938;57258
"313770 Lajinha";1428;1513;1687;1722;1683;1737;1649;1438;1316;1187;1046;978;779;573;454;342;421;19953
"313780 Lambari";1312;1398;1506;1605;1570;1487;1502;1395;1371;1417;1336;1142;942;754;571;418;495;20221
"313790 Lamim";227;243;275;268;245;244;249;262;241;225;214;191;159;132;118;84;96;3473
"313800 Laranjal";333;357;417;478;488;522;538;497;431;468;474;424;361;291;201;161;220;6661
"313810 Lassance";507;531;617;644;569;510;484;425;394;402;381;326;249;179;139;102;113;6572
"313820 Lavras";5583;6107;7103;8027;8389;8520;8157;7215;6647;6748;6310;5481;4204;3009;2183;1627;1959;97269
"313830 Leandro Ferreira";210;225;244;255;271;276;245;217;209;200;188;177;161;115;96;74;89;3252
"313835 Leme do Prado";335;399;483;484;492;459;399;341;296;294;235;190;147;104;94;74;75;4901
"313840 Leopoldina";3077;3343;3778;4116;4098;3998;3949;3803;3671;3623;3323;2921;2496;1990;1518;1167;1376;52247
"313850 Liberdade";293;320;380;410;362;344;370;411;406;399;363;316;270;231;176;135;130;5316
"313860 Lima Duarte";959;1062;1218;1302;1252;1144;1164;1187;1187;1263;1188;969;777;618;475;345;422;16532
"313862 Limeira do Oeste";430;478;561;623;649;646;607;532;501;513;463;357;248;190;156;117;123;7194
"313865 Lontra";628;662;771;841;806;745;690;552;497;482;447;401;347;281;226;165;185;8726
"313867 Luisburgo";476;504;568;565;532;534;488;429;423;407;364;282;219;176;137;108;109;6321
"313868 Luislândia";546;583;667;671;605;554;496;424;391;353;298;253;213;173;139;110;104;6580
"313870 Luminárias";357;382;433;465;415;395;409;393;398;395;364;299;255;202;148;96;90;5496
"313880 Luz";1018;1133;1312;1447;1493;1418;1331;1311;1293;1298;1184;995;834;661;494;344;380;17946
"313890 Machacalis";515;561;603;595;544;527;530;490;465;429;380;326;286;258;226;163;208;7106
"313900 Machado";2792;2933;3266;3516;3452;3362;3181;2891;2709;2672;2461;2098;1643;1182;850;597;728;40333
"313910 Madre de Deus de Minas";310;312;347;416;392;361;377;359;348;394;362;281;219;182;135;111;124;5030
"313920 Malacacheta";1326;1476;1796;1878;1664;1423;1277;1225;1140;1092;1017;886;800;609;492;370;489;18960
"313925 Mamonas";344;391;454;514;512;477;477;454;442;454;445;359;309;278;228;165;170;6473
"313930 Manga";1596;1779;2083;2017;1708;1464;1338;1218;1141;1086;964;802;665;545;431;321;414;19572
"313940 Manhuaçu";6578;6796;7266;7408;7264;7251;7031;6240;5550;5254;4574;3777;2966;2103;1524;1187;1408;84177
"313950 Manhumirim";1561;1654;1871;1931;1804;1736;1714;1598;1457;1421;1298;1105;888;639;524;413;479;22093
"313960 Mantena";1794;1951;2171;2213;2113;2172;2150;2052;1929;1836;1646;1460;1199;905;736;581;713;27621
"313980 Mar de Espanha";727;759;881;1029;1029;996;924;839;837;873;804;675;545;428;343;257;309;12255
"313970 Maravilhas";543;564;609;671;691;614;574;576;554;513;447;337;275;201;141;103;115;7528
"313990 Maria da Fé";914;997;1174;1294;1234;1100;1018;998;1018;1010;916;773;600;463;329;231;278;14347
"314000 Mariana";3848;4039;4642;5296;5427;5426;5116;4383;3776;3604;3208;2553;1947;1391;966;694;781;57097
"314010 Marilac";303;343;415;413;373;330;292;269;259;244;208;186;156;133;107;88;116;4235
"314015 Mário Campos";1068;1116;1252;1338;1285;1189;1173;1081;991;936;764;617;451;310;226;154;160;14111
"314020 Maripá de Minas";177;183;195;235;223;206;209;199;207;205;186;156;141;113;88;76;86;2885
"314030 Marliéria";260;289;331;335;300;285;314;288;263;284;260;209;173;147;118;95;119;4070
"314040 Marmelópolis";161;176;214;265;244;223;210;198;214;227;209;162;134;103;84;58;50;2932
"314050 Martinho Campos";787;874;1031;1095;1066;1007;972;949;948;923;811;690;563;426;327;265;295;13029
"314053 Martins Soares";585;622;673;688;694;640;619;539;490;465;405;353;294;209;148;122;139;7685
"314055 Mata Verde";584;640;779;803;735;673;629;559;520;467;386;335;300;271;207;144;181;8213
"314060 Materlândia";329;345;399;454;395;335;326;283;280;279;248;197;168;155;152;124;135;4604
"314070 Mateus Leme";2014;2183;2471;2550;2444;2446;2401;2155;1941;1876;1725;1430;1199;907;642;448;465;29297
"317150 Mathias Lobato";286;303;316;333;309;257;235;192;179;186;192;167;128;99;64;46;62;3354
"314080 Matias Barbosa";778;870;1040;1154;1120;1082;1069;982;965;1009;942;827;666;484;366;283;314;13951
"314085 Matias Cardoso";1040;1048;1108;1114;1056;920;782;626;510;497;465;376;303;234;163;122;144;10508
"314090 Matipó";1519;1588;1759;1749;1600;1491;1365;1297;1124;1065;968;772;586;453;343;269;338;18286
"314100 Mato Verde";771;841;969;1117;1159;1060;990;944;885;844;744;609;526;423;332;238;309;12761
"314110 Matozinhos";2358;2501;2872;3212;3187;3166;3182;2852;2497;2431;2070;1591;1218;900;663;490;495;35685
"314120 Matutina";178;214;268;282;259;241;245;272;272;282;280;236;215;176;145;117;120;3802
"314130 Medeiros";234;250;290;317;293;266;267;278;274;266;233;182;156;107;81;61;53;3608
"314140 Medina";1601;1721;1911;1915;1749;1572;1512;1442;1310;1247;1099;952;858;720;603;469;529;21210
"314150 Mendes Pimentel";373;422;516;524;471;458;487;494;479;448;384;342;307;249;185;140;168;6447
"314160 Mercês";588;673;810;860;839;784;752;749;752;730;680;607;492;427;347;247;284;10621
"314170 Mesquita";353;397;484;508;459;447;433;415;388;371;374;330;286;222;169;141;207;5984
"314180 Minas Novas";2364;2649;3294;3520;3371;3090;2484;1926;1634;1571;1387;1169;931;688;551;393;381;31403
"314190 Minduri";217;260;307;330;328;278;274;287;277;279;267;231;183;133;102;67;85;3905
"314200 Mirabela";962;1010;1159;1283;1212;1104;1014;918;824;753;700;594;533;430;348;259;284;13387
"314210 Miradouro";661;709;822;888;864;847;846;809;739;699;643;560;429;329;259;199;244;10547
"314220 Miraí";946;964;1036;1194;1241;1144;1047;1004;981;947;885;819;652;501;358;282;386;14387
"314225 Miravânia";367;411;483;462;422;385;346;287;265;253;226;210;160;138;116;84;105;4720
"314230 Moeda";294;328;378;374;326;320;346;349;321;336;326;269;231;177;149;130;170;4824
"314240 Moema";459;503;556;569;592;591;572;563;543;503;421;361;323;258;193;133;140;7280
"314250 Monjolos";156;174;199;202;190;165;171;181;164;150;129;114;101;82;71;46;46;2341
"314260 Monsenhor Paulo";542;593;663;695;702;684;660;606;567;541;550;488;363;273;196;139;178;8440
"314270 Montalvânia";1152;1266;1462;1494;1321;1134;1069;977;931;970;887;753;649;559;419;310;364;15717
"314280 Monte Alegre de Minas";1245;1285;1439;1639;1619;1566;1538;1503;1447;1441;1286;1127;929;741;563;458;543;20369
"314290 Monte Azul";1246;1388;1608;1828;1840;1686;1645;1526;1487;1536;1391;1187;1004;857;641;447;553;21870
"314300 Monte Belo";712;788;968;1104;1105;1051;1002;988;965;956;871;733;593;463;373;273;310;13255
"314310 Monte Carmelo";2942;3174;3660;3979;3910;3826;3840;3778;3553;3442;3007;2391;1863;1362;965;682;647;47021
"314315 Monte Formoso";467;490;538;492;392;338;330;285;266;238;195;177;161;143;115;76;95;4798
"314320 Monte Santo de Minas";1202;1327;1582;1716;1692;1647;1607;1514;1465;1507;1410;1296;1061;815;650;490;609;21590
"314340 Monte Sião";1366;1462;1597;1723;1854;1969;2004;1766;1679;1619;1410;1167;899;632;469;349;383;22348
"314330 Montes Claros";26631;28058;31308;34300;35995;37024;34607;30039;25943;23387;20145;16443;12686;9483;6761;4653;4948;382411
"314345 Montezuma";633;664;774;799;733;668;603;513;460;412;369;325;252;210;163;119;125;7822
"314350 Morada Nova de Minas";557;574;654;715;665;633;598;610;668;669;575;445;360;278;238;174;150;8563
"314360 Morro da Garça";164;194;225;230;221;215;211;168;159;174;161;132;103;95;74;46;53;2625
"314370 Morro do Pilar";190;223;268;294;277;238;240;221;210;227;212;177;153;124;113;91;108;3366
"314380 Munhoz";395;428;505;540;505;494;498;456;435;437;414;338;278;220;134;84;94;6255
